id,media_id,bidder,amount_raw,amount_eth,currency,timestamp,tx_hash
5592-0x72b5b0c8dd6ec197f7b85c1ff2e17653b48e9ada,5592,0x72b5b0c8dd6ec197f7b85c1ff2e17653b48e9ada,25000000000000000000,25.0,DAI,2021-10-12 16:45:41,0xaa5c16a94aef09db79f8bd7b6b3d1047a3bcfdc0cfe97f045b7bdce7a5c31077
4873-0x4cef52869aacbdb295694ac8f9bc9007edbe1d15,4873,0x4cef52869aacbdb295694ac8f9bc9007edbe1d15,5000000000000000000,5.0,DAI,2021-10-12 14:49:52,0x3ec68859daac6b3f2ca8d1aea763c33e236e553fe46d91021e0e6dabb432e5b8
4844-0x2d45d1259b4f136f5050cb9dbb3c02253f74c647,4844,0x2d45d1259b4f136f5050cb9dbb3c02253f74c647,10000000000000000000,10.0,DAI,2021-10-12 11:00:41,0x0f161d0d140b051811ce4e23e7a97d203abda0c713e64f1b052e6333b70e1f27
3993-0x2d45d1259b4f136f5050cb9dbb3c02253f74c647,3993,0x2d45d1259b4f136f5050cb9dbb3c02253f74c647,20000000000000000000,20.0,DAI,2021-10-12 10:59:30,0x8322e716f655cca2e90f22a139c1c33efacf1a761476b4557624ce5b0619a665
4903-0x5f6889880f33292e77f17db4926aeb5ff95e05a0,4903,0x5f6889880f33292e77f17db4926aeb5ff95e05a0,5000000000000000000,5.0,DAI,2021-10-12 07:08:41,0xa86b0ef9769da80c7dbb8e0efe826c0b20aa77eb22939aa5a343421460dd5bdd
4744-0x52a8d8fa36d5d71a69be82a2db02b15adae72d40,4744,0x52a8d8fa36d5d71a69be82a2db02b15adae72d40,5000000000000000000,5.0,DAI,2021-10-12 07:05:30,0xb901054f8d8bb1ac8076dda41a097fbc61ac837629a0d7debb1e752574906ebd
3289-0xe57384b12a2b73767cdb5d2eaddfd96cc74753a6,3289,0xe57384b12a2b73767cdb5d2eaddfd96cc74753a6,2000000000000000000,2.0,DAI,2021-10-12 06:16:01,0xd7311c2dc9bcb22516994d705311c5d76d24b4c0d4d02c7501002dc34737e91f
4148-0xcd37d23fb161f96efef5f7463abaf5b63169caa4,4148,0xcd37d23fb161f96efef5f7463abaf5b63169caa4,10000000000000000,0.01,WETH,2021-10-12 04:43:01,0xef0fa684dd9f4c61620e8ddc7ac76c0c069cad9a9160781d893e05eae4003493
5359-0x7ec66bd1f74581206af6d5ae9d8f8e41e91562c0,5359,0x7ec66bd1f74581206af6d5ae9d8f8e41e91562c0,10000000,10.0,USDC,2021-10-10 10:58:14,0xf70c6d818790e995395467cba421d25ace5a854290eccb6e98d28b22207cf61d
5484-0xe87945b5350f37e06039432337f417aabbfd4882,5484,0xe87945b5350f37e06039432337f417aabbfd4882,750000000000000000,0.75,DAI,2021-10-10 10:41:44,0xc843d2ec9f96f9ad37e00dd2f83db11ebfb7956871cbff73d02d1e22f8c2d41d
5526-0xe57afd4faedae0862d95ab713a053df0136f6ba2,5526,0xe57afd4faedae0862d95ab713a053df0136f6ba2,500000000000000000,0.5,DAI,2021-10-10 10:21:28,0x45d4a89b6a76dc54262a534e24f8149ad6df1120d25b46c12679d5b19d28b9e1
5512-0x1f3c260a59571bb7edbbb340dfc661719fc66b19,5512,0x1f3c260a59571bb7edbbb340dfc661719fc66b19,15000000,15.0,USDC,2021-10-10 05:37:51,0x9a8aee6448b3bd39f2c7aca57aa6c17fecef3e5c85f0778cdd48bc7d9ceac506
3724-0xd01a2311ca001241502394d25bc08b0ad8cd2229,3724,0xd01a2311ca001241502394d25bc08b0ad8cd2229,10000000000000000,0.01,WETH,2021-10-09 13:59:34,0x518a6aa09689bc94e4d4c170d84d878e0d3e88c0d956c2ac4276de420cc36843
5499-0x6bf97f2534be2242ddb3a29bfb24d498212dcded,5499,0x6bf97f2534be2242ddb3a29bfb24d498212dcded,250000000000000000,0.25,WETH,2021-10-08 17:24:05,0xe2e7d232e1f35d3e66f9eb78b7b0d7969ab70a43abcfb85dcb0bd6643941e669
767-0x1d4b9b250b1bd41daa35d94bf9204ec1b0494ee3,767,0x1d4b9b250b1bd41daa35d94bf9204ec1b0494ee3,1500000000000000000,1.5,WETH,2021-10-05 16:18:24,0x10c2c18fcb7d43d8b0dd7291887c28c45c7c604e246c0f9be96ac935c765e051
2119-0xa1c37304604e5fc8a4fb4f256d1d831f993990de,2119,0xa1c37304604e5fc8a4fb4f256d1d831f993990de,150000000000000000,0.15,WETH,2021-10-05 04:48:01,0xa9893fcb6069737d6d6a983f0157864f0e44764854c2a43717e572b35be79254
5439-0xbe0cb2f9e6873c88b652b54803346863e02bac47,5439,0xbe0cb2f9e6873c88b652b54803346863e02bac47,300,0.0003,USDC,2021-10-03 14:46:09,0x9057da3d284e6adab00e93bebbe96133d534d0d7058b332c94a8854d88df21de
5439-0xc78c615d3c8f5116f7c0c7cdd4978bdbd43c24c0,5439,0xc78c615d3c8f5116f7c0c7cdd4978bdbd43c24c0,6600,0.0066,USDC,2021-10-03 11:06:40,0xd733ca1118662bd64d77ae70ff2461431bf6c319a5bd05df03be36589d3a39d7
5346-0xc8a1f0fccbee00680f75ee3c2f01dec4315c712f,5346,0xc8a1f0fccbee00680f75ee3c2f01dec4315c712f,5000000,5.0,USDC,2021-10-03 06:13:04,0x88d8db0561e0678766ea421f535d72568473bf78834fdb39f9bf5370e759e21c
5336-0xe31d2d296374237c45dbcb1ee41c4641090c640e,5336,0xe31d2d296374237c45dbcb1ee41c4641090c640e,4000000,4.0,USDC,2021-10-03 02:56:47,0x9d4d93b147b04a47488a6e93a6fab7c4849a9fbc3c0d9b75d4d3e5f875b914be
4894-0x78a6c93ce98dbdbd4ec0d1f6db17de9a6a4ae96e,4894,0x78a6c93ce98dbdbd4ec0d1f6db17de9a6a4ae96e,100000000000000000,0.1,WETH,2021-10-02 19:28:47,0xce7d3b3897e60d06a0c8e8e3f0cd7491530ce96701ad89b21dce0e88229aa2dc
5336-0x8f822406ab0fdde6c79c7bdee001823dc2ce4c7a,5336,0x8f822406ab0fdde6c79c7bdee001823dc2ce4c7a,3500000,3.5,USDC,2021-10-02 13:22:34,0x71c48540dd036d571630fa8e98770865b5ebbb54abff9cfb7ca3134d2d201f52
4744-0x2345b0e6448496afd1fdb8e90fbac5995e2690d6,4744,0x2345b0e6448496afd1fdb8e90fbac5995e2690d6,1000000000000000000,1.0,DAI,2021-10-02 09:39:42,0x56e573a277c0f4bff9b1e866989b858bac4eb68451856f7bb21f6042225bbd72
5259-0xb2e4f24d844e25fb49e00c296a4f88a686eb914d,5259,0xb2e4f24d844e25fb49e00c296a4f88a686eb914d,12000000,12.0,USDC,2021-10-02 09:04:22,0x324fa411d9278892c5b4f2c6588121f7a5231092ce37a1d54d113238c122b23d
2143-0x1b4a2e1bec2cc504bf7ba92f959cd3b2dd82d8f9,2143,0x1b4a2e1bec2cc504bf7ba92f959cd3b2dd82d8f9,4000000000000000000000,4000.0,DAI,2021-10-02 08:21:03,0xa868f60809b3ae78b5568b4fd45abc45fa56895049e64151457518c916815846
4801-0x9ed5c1b24478f5069febd8359a3869f971c365c3,4801,0x9ed5c1b24478f5069febd8359a3869f971c365c3,110000000000000000,0.11,WETH,2021-09-30 19:03:41,0xdac5d665ab74f6b07cf169cb8f86adf6487accdefe2498b38a685f7e17d53504
4873-0x6f15a23cde0cf379e17e5b89d221df2da128fe4d,4873,0x6f15a23cde0cf379e17e5b89d221df2da128fe4d,10000000000000000000,10.0,DAI,2021-09-29 04:05:00,0x2cb8fac29a97b81d69b0da5afcbaf348e109848cc1f5ef250151ebe54415e2b5
1961-0xfb2f2c0f1c6fdfec3890e0c76fbf9fe45a6deff2,1961,0xfb2f2c0f1c6fdfec3890e0c76fbf9fe45a6deff2,20000000000000000,0.02,WETH,2021-09-28 09:02:20,0x9e597f50013b7043a65434e752c563734b4ecbc1654b6f371eb96a17cc61a3d4
4744-0x654847557be8e84a8f88d14c622ba46f35d86aaf,4744,0x654847557be8e84a8f88d14c622ba46f35d86aaf,1100000,1.1,USDC,2021-09-26 05:20:35,0xa41d5ba3eef8be49fd3d9b97089205201c2325395d7038e58a9aa8d3de98865a
4873-0xd1cfbf378f0df23b52d931e587521eea22592356,4873,0xd1cfbf378f0df23b52d931e587521eea22592356,5000000,5.0,USDC,2021-09-26 05:13:37,0x0b7799d3315ec83df265f0b0097b249c7d81abf2debac09c57b60925574ae528
4674-0x1c175fdca70f2f1bbe04e3075aa9f968d35e6eb8,4674,0x1c175fdca70f2f1bbe04e3075aa9f968d35e6eb8,10000000,10.0,USDC,2021-09-25 05:43:38,0x2145e051c0a3ef8cd02980fd0741289fea75b3378ef849542f0e64ee71ba0204
4873-0x5e5e75cf6aa41e816cf2c68554d532ac4b43373a,4873,0x5e5e75cf6aa41e816cf2c68554d532ac4b43373a,3000000000000000,0.003,WETH,2021-09-25 04:44:44,0xfcaaa9f79cd62d7e64c03ffc9564519f5cb714673398d48394f961162dcd9a76
1982-0xc065543915b583f2355cfffb1531deeedb164aeb,1982,0xc065543915b583f2355cfffb1531deeedb164aeb,15000000,15.0,USDC,2021-09-24 05:52:36,0xd62a4f28beb4ea7c9bb4bee020622d9e63683a5f933a22d28d466dad2f453992
2097-0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,2097,0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,42069000000000000000000,42069.0,LAMP,2021-09-23 21:59:48,0x1b30f0b9dc8449a1e0d260cc6c991301c4dc9d9a8a98268fc23052b7e3c0fdf0
4873-0x3646d3c2e96b9a5dfda903598c250d81166db652,4873,0x3646d3c2e96b9a5dfda903598c250d81166db652,2700000000000000,0.0027,WETH,2021-09-23 14:53:18,0x43a1baf6cf18baaac14eee6ea7f4c1137d4dc897a9d06a5b3bcb7a4dfd4a300a
4859-0x121f63ba95a39753c32eefdf3b2216f8ef84344b,4859,0x121f63ba95a39753c32eefdf3b2216f8ef84344b,1000000,1.0,USDC,2021-09-20 01:55:10,0x424ec0e172a638fdc0e2d342599a6a9290d986ba65047f0b18d507b0f1a29ade
3724-0x828355119398b77d364f41ef6533dad936d5b5c1,3724,0x828355119398b77d364f41ef6533dad936d5b5c1,1000000000000,1e-06,WETH,2021-09-20 01:20:28,0x8be59526098f64ebc1c591846ceb94539a3bc51d215bbbe38e6507683a67c182
4848-0x6eae92604efda189941cf3b259a149d155eb1437,4848,0x6eae92604efda189941cf3b259a149d155eb1437,1000000,1.0,USDC,2021-09-18 09:41:33,0x2851064251e7e9df46e4c9a46add2fcd0acf6ea4b8fe6f394c810c2a071ef02f
4797-0x5d310cc6163d62f0675746d5f81755cbe30f0755,4797,0x5d310cc6163d62f0675746d5f81755cbe30f0755,250000,0.25,USDC,2021-09-18 08:26:48,0x724ff04b1467576ede4d3629181657b14180a0018857e38f4dc323e64799888c
4852-0x6c1f7b1ca835710ce72d09b721a965f2f74790b9,4852,0x6c1f7b1ca835710ce72d09b721a965f2f74790b9,500000,0.5,USDC,2021-09-18 07:53:30,0xb53244eae6f3e5f25886bfa1be7829e4a81f7f32b9dabbf80e297ac4bbac7926
6-0xc320e4ef78095f9ed0a44f457b2c47f57c2b8bda,6,0xc320e4ef78095f9ed0a44f457b2c47f57c2b8bda,13370000000000000,0.01337,WETH,2021-09-17 17:04:28,0x7a08b9b6dd201609a91064c2056519169d7f27fe94aba28200e07f9dad819097
4859-0x33dc77cdcfcfba264ab475bf9b67b8b6cc68fbae,4859,0x33dc77cdcfcfba264ab475bf9b67b8b6cc68fbae,1000000,1.0,USDC,2021-09-17 14:57:22,0xbfd37cb64d8754da6f3e651efefd2d90a29ad71cfef48e6893b3be3e2b2defea
4262-0x514b64e6a0deb67e04359b5644b0fd283fccc683,4262,0x514b64e6a0deb67e04359b5644b0fd283fccc683,15000000000000000000,15.0,DAI,2021-09-17 09:47:22,0xf44a604d4b860796dcb223175e91e2004e5d539e25915a85d62620a440da298d
4851-0xe201d6779c5ec1e63c079a8be52feaa342339aa1,4851,0xe201d6779c5ec1e63c079a8be52feaa342339aa1,100000,0.1,USDC,2021-09-16 15:07:31,0x5a99f5c849705f9bdebb8d0cfadeffbca7f1d65c3d4a98343e88b4d113e999ca
4203-0x16c59c57d4fd368e1215b16d5363c1595b36d85f,4203,0x16c59c57d4fd368e1215b16d5363c1595b36d85f,10000000000000000,0.01,WETH,2021-09-16 13:21:19,0x26fe687eab3fb42a9cbfd51b38215e760e4892774c3ac2a7397c7c4d2190629d
4744-0xb4418cff601ae4d592921c36673c94421052f349,4744,0xb4418cff601ae4d592921c36673c94421052f349,10000000,10.0,USDC,2021-09-16 09:00:18,0x9394a42b8808da5132bc1dec164211e108e65c7361ee20ca5b0872e555a33eff
4830-0xb2e5abaa7ccb1228d9a8f63e8442a94f4112bd0b,4830,0xb2e5abaa7ccb1228d9a8f63e8442a94f4112bd0b,10000000,10.0,USDC,2021-09-16 08:50:16,0xdd7e1a86ed0d411d939e4bf92fbd7bb7c18dc116c20095ebf329f9a4f3c3f69f
1233-0xa36d8079fec0eb1921731ae6214ba6c267fd9b82,1233,0xa36d8079fec0eb1921731ae6214ba6c267fd9b82,500000000000000000,0.5,WETH,2021-09-16 03:10:01,0x0910dc15857591a6af198da1d2d9956b07e111546b2ac60bfd752aea556e2b5b
1232-0xa36d8079fec0eb1921731ae6214ba6c267fd9b82,1232,0xa36d8079fec0eb1921731ae6214ba6c267fd9b82,500000000000000000,0.5,WETH,2021-09-16 03:09:10,0xaf3b65d1cf6016e3bc44e11897eead26e177a9f3c2c7c6cef2061936fd1733e1
4812-0x91cac9fd67f5189f76cc2bef7a6186dd80888315,4812,0x91cac9fd67f5189f76cc2bef7a6186dd80888315,100000000000000,0.0001,WETH,2021-09-12 12:43:54,0x2a8c666b4914237ad0dfc2072c0efa8c0c4434419bf5cba46e68e200979fe45b
4744-0x284017cd0b304eb2e3f2ba6db67128bd266a63de,4744,0x284017cd0b304eb2e3f2ba6db67128bd266a63de,1000000,1.0,USDC,2021-09-12 11:25:47,0x19ef7c88fb855af7c3c0f03fde94f4c99db0813d589c0516d6752f7f202a4274
4801-0x0ad65afa08e18ae282088bbae83526d6f14554b5,4801,0x0ad65afa08e18ae282088bbae83526d6f14554b5,2000000000000000000,2.0,DAI,2021-09-12 06:03:56,0xfd352330f5005e5f5e3d5dffb8122be4f992e92c1b66d70a92396e52c8467d86
4674-0x0e3cbd67b2e89cb57fd3dc852484136ec768dd68,4674,0x0e3cbd67b2e89cb57fd3dc852484136ec768dd68,5000000000000000000,5.0,DAI,2021-09-12 05:53:57,0xcaa50c7a2abb49a967daad4665bd7ffd03b4f77c854d9c5d2280110839365e9a
3724-0xaa6444dbaf86f16b894ef29d2fddff7ab7cfcd43,3724,0xaa6444dbaf86f16b894ef29d2fddff7ab7cfcd43,2000000000000000000,2.0,UNI,2021-09-12 04:50:46,0x20a0b8d8c31c9f2908135dd8d25a7b401c3d2b984bf6f98433c541b99909ab67
4711-0x76eded760adf328e022b00eaea6cd111731c094c,4711,0x76eded760adf328e022b00eaea6cd111731c094c,50000000000000000,0.05,DAI,2021-09-12 04:47:32,0xd0463e2f882e90987993f58bc289580712ee15f52b5b4ce26ad5aef92a1c84d3
4757-0xa7ca4568be98778752cecb9ed7698d7321a2cc71,4757,0xa7ca4568be98778752cecb9ed7698d7321a2cc71,12000000,12.0,USDC,2021-09-12 01:46:45,0x9177a728b328935b934167953cedd78f3093aba61c6f79a0231a6e5ebb6b38e4
4744-0x9dd2fff980a96934ca022f4fca2b6c2652bbbc4d,4744,0x9dd2fff980a96934ca022f4fca2b6c2652bbbc4d,4000000,4.0,USDC,2021-09-11 09:26:26,0xaa343c40a1c61d66b3286b403a1af30dd3c05ac8a7f7b31eea201dcf81843b64
1075-0x86134c5dacd00e349577dd471c1929f81808699d,1075,0x86134c5dacd00e349577dd471c1929f81808699d,95000000,95.0,USDC,2021-09-10 23:13:42,0x358f237a2cbde6f47f5743717d0311ef32b8c3d08bddafaf74fc91f1c7dcdb99
0-0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,0,0xe826f1c06d5ae90e4c098459d1b7464a8dc604ca,42069000000000000000000,42069.0,LAMP,2021-09-06 20:33:29,0x4b8ca68d10234eab53fb7d900c50a132aa7fcca63225e86f2d48771d1b2d066e
4148-0x4b5686fd776c0c837fb6a3162479cd7349c5503a,4148,0x4b5686fd776c0c837fb6a3162479cd7349c5503a,1600000000000000000,1.6,DAI,2021-09-06 11:00:48,0x653e6d2cc2a2e9a364cb8fe77f81a53a88067bf00091e209f76da6ec762296ba
4148-0xf68f5d6e5d9b9d172bc4ceb29ce1974a483c0e33,4148,0xf68f5d6e5d9b9d172bc4ceb29ce1974a483c0e33,12000000000000000000,12.0,DAI,2021-09-06 10:49:23,0x167ac60c312a55ab535cb630672008b79b4dca37a851f0e0c112b45ba8fddf9d
4148-0xbeaafe740d78fa4c0befe2ea100810b66f94f81e,4148,0xbeaafe740d78fa4c0befe2ea100810b66f94f81e,6290000000000000000,6.29,DAI,2021-09-06 10:43:03,0xdf21d759c36dc5f552055315ceceaf412c69c02087d97da863c391d843c5870c
4148-0x30c7f027253da5ce32179294f6986e3a7b3cf7a0,4148,0x30c7f027253da5ce32179294f6986e3a7b3cf7a0,12000000,12.0,USDC,2021-09-06 10:39:01,0x86ea0edeeb672b2dabd72558a386c2317659aff9a9fffbdb9a890dbbe274448e
3078-0xf627e5f4bad95a956468d8bb6ee20b119f992e96,3078,0xf627e5f4bad95a956468d8bb6ee20b119f992e96,316000000000000000,0.316,WETH,2021-09-05 12:59:58,0x62b8ddd99965343923b36899d35a903ad939e8d35a8c38e00bd32d5da2407a36
707-0x681642191cdff946e5d80c08e08604b4bc19d156,707,0x681642191cdff946e5d80c08e08604b4bc19d156,5000000,5.0,USDC,2021-09-05 07:28:20,0x5c971fa9c456a48e480ef46c3bef8cea26db258116569ed6f525a2996002ebac
4757-0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,4757,0xdc181e57db8b36ae18bc6857d7e9afd046b6de1d,10000000,10.0,USDC,2021-09-03 08:14:20,0x692d74029569b147712c06bb6f080b2ef2fd837c9c2b991247402f79dff5daab
852-0xeb54d707252ee9e26e6a4073680bf71154ce7ab5,852,0xeb54d707252ee9e26e6a4073680bf71154ce7ab5,188000000000000000,0.188,WETH,2021-09-01 20:09:25,0xe84dc5b548e2436882aefcb416e96e940856b96e0b578e6b4ec686a3665cf439
1363-0x16ec8a7f9d21ea94be12d4765ad2e5597f82c9fe,1363,0x16ec8a7f9d21ea94be12d4765ad2e5597f82c9fe,2000000000000000000,2.0,WETH,2021-08-31 02:36:50,0x6b7f9adc2f8f42c882741160ea6548d8dd88e8077b57d815d0bbcbae000e7481
4626-0x14f86f75d69f8bf6e7a3904f6612cde8bca57765,4626,0x14f86f75d69f8bf6e7a3904f6612cde8bca57765,125000000000000000000,125.0,DAI,2021-08-30 17:48:44,0xd86e614b71430c4d73d83f81ec20bcaf1b76880288bddff117f4bbb97d6ffb67
4341-0x8b7b042c5ea16f64ca55aeb6b0f8315b4bd6fb23,4341,0x8b7b042c5ea16f64ca55aeb6b0f8315b4bd6fb23,250000000000000000,0.25,WETH,2021-08-29 13:50:29,0x37f6ef45f64f98759c4e1076fd3d6bd3ab431f4537870eef79b1b085d5e70c39
4690-0x684f658ff0006d40ceb7657edc9a469f1ad029d6,4690,0x684f658ff0006d40ceb7657edc9a469f1ad029d6,100000000000000000,0.1,DAI,2021-08-29 08:30:08,0x18a515bbc20a77d0e3b383da9da4b7852f6dc1b3a598819b990e02b615eea1d6
4148-0xcbcfbb86fda30643cd39011a5d7edcf79c1f87d9,4148,0xcbcfbb86fda30643cd39011a5d7edcf79c1f87d9,4000000,4.0,USDC,2021-08-28 11:58:12,0x4630a32d5f3506a820f7111e09fae33a296ab4c0160cf90afec006cd8d46cdb0
1408-0x5da7351a4cb03c33e11f51841bc614d985812821,1408,0x5da7351a4cb03c33e11f51841bc614d985812821,200000000000000000,0.2,WETH,2021-08-26 19:29:47,0x801315a49b30ca2bb9d4b4861e50519b45dfe7aedd79bb92476e5cce66f8499b
1308-0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,1308,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,200000000000000000,0.2,WETH,2021-08-26 12:20:45,0x13930a8c1ccde1c1a258a880a9590ceb04a6072436d20ac9303780126ef00ad1
4267-0x12a0e25e62c1dbd32e505446062b26aecb65f028,4267,0x12a0e25e62c1dbd32e505446062b26aecb65f028,80000000000000000,0.08,WETH,2021-08-24 07:18:19,0xf7fcd272fb44df7df4b828aed75b4f087d92df33c538c595411a6a579eee5d67
3372-0x6a885787c9377b8f01f31797c028e2be9303975f,3372,0x6a885787c9377b8f01f31797c028e2be9303975f,133700000000000000,0.1337,WETH,2021-08-22 18:39:32,0x12f60c2eca5990c1ce47f1b0a30f283542fdaf49bfc637c56ad13f172a9c384a
573-0xe78c3c954227c71e1c44380d23b664e27beab80e,573,0xe78c3c954227c71e1c44380d23b664e27beab80e,100000000000000000,0.1,WETH,2021-08-22 08:17:08,0x7142b6d76b7ac48757a355bbcdb7f77cbfd8847dc812db182c1d978d5b14c74a
4170-0xdf6a427816542aaa6ca9dd09fe8a5fff51c52182,4170,0xdf6a427816542aaa6ca9dd09fe8a5fff51c52182,300000000000000000000,300.0,DAI,2021-08-21 05:37:33,0xbaa9461a14844fcc12910e1c77035e351b07c60f7f41f059885e74a202787df5
1233-0x86461c46d6955128efda424dcbb590cd3f8e1a18,1233,0x86461c46d6955128efda424dcbb590cd3f8e1a18,100000000,100.0,USDC,2021-08-20 16:45:00,0xfabbcbf52252f832446e28cb758bed9f3aeb320da430dfa5f8b457ca622b4b69
1232-0x86461c46d6955128efda424dcbb590cd3f8e1a18,1232,0x86461c46d6955128efda424dcbb590cd3f8e1a18,200000000,200.0,USDC,2021-08-20 16:28:27,0x3aaa1082f91c6e2c0cde63ad0dd99a3ad7e4aad944c46cfb17e7ea27edd48812
4546-0x63ded17a92468166638128740f44ff4ece5409f6,4546,0x63ded17a92468166638128740f44ff4ece5409f6,150000000000000000,0.15,WETH,2021-08-20 07:39:14,0xe104381be8b305f16b5d6eaaf9cbe19d4d38c8736ecb18ef9b0bb944eaca0307
4567-0x1f8a88e649847366bd4f55070c5e537cafa2ebfd,4567,0x1f8a88e649847366bd4f55070c5e537cafa2ebfd,1000000,1.0,USDC,2021-08-19 08:37:47,0x73b51da44c2a274af531ea60552cef248c0bee3dd402584a803a66a830ef4457
4553-0x540615ace7036247dc4c4b221384e09ad0229d1f,4553,0x540615ace7036247dc4c4b221384e09ad0229d1f,20000000000000000,0.02,WETH,2021-08-17 11:20:50,0x749e85bf530dd603e7660ff58f543b2a0c01ad93c6a76befe6c86a11f548a735
4370-0x2beba030cdc9c4a47c5aa657974840428b9fefac,4370,0x2beba030cdc9c4a47c5aa657974840428b9fefac,150000000,150.0,USDC,2021-08-12 11:37:23,0x3e14435db614c74e09f93591db7fb73605e79885f9df90c128b95fd0401a7737
4361-0x6f04064808cc4fe0a57e376976eeefcbcb201ba7,4361,0x6f04064808cc4fe0a57e376976eeefcbcb201ba7,20000000000000000,0.02,WETH,2021-08-11 21:04:44,0x7646046336750a9fb23eae6f06ff69fbef60ca3f8e01223b33d1fb668aff6ca7
4341-0x4dfd08b2b8ab7c8de88be6de522799b47bd5acb6,4341,0x4dfd08b2b8ab7c8de88be6de522799b47bd5acb6,10000000000000000,0.01,WETH,2021-08-11 19:49:16,0xd2c4dac24b1d6ca207032126e6a6fc718f3d51d04b04fead6405fc29f12ba7c0
4347-0xa287c992edcc454f3c1a4278b1b9149a991a7b12,4347,0xa287c992edcc454f3c1a4278b1b9149a991a7b12,150000,15.0,PRBS,2021-08-10 06:07:33,0x62b1be5f755df8f72315d00c34d39e00dee1bbea4c20b340d310ac9c6c11804d
4347-0x04bfb0034f24e424489f566f32d1f57647469f9e,4347,0x04bfb0034f24e424489f566f32d1f57647469f9e,20000,2.0,PRBS,2021-08-10 05:30:56,0x17616b13b36037731fc3bad1069205411ce695b9771b86c3249055f6d223cd53
4344-0x76adc7dccfff0c41e02a1b93a22cf269bb40cf46,4344,0x76adc7dccfff0c41e02a1b93a22cf269bb40cf46,200000000000000000,0.2,WETH,2021-08-10 02:33:27,0x55b5de5cb5454501d5327a431ea35669ccc8025692505fb8258a62f4aa34ca86
4325-0xc80370bdbc7914744eac0d1aa266b6840fa28b94,4325,0xc80370bdbc7914744eac0d1aa266b6840fa28b94,9000000000000000,0.009,WETH,2021-08-08 05:20:27,0x813d2a1fc947af3e6322d40582981fbbf9ac23a1e55179bdd8a59503d20e0b45
2203-0x92ace159e05d64afcb6f574cb76cece8da0c91ab,2203,0x92ace159e05d64afcb6f574cb76cece8da0c91ab,10000000000000000,0.01,WETH,2021-08-06 20:00:07,0x0ed4769a405105b379aaa64e705a2b8f1dece6c9ae74ea9221b98b7fc240d8d8
852-0x756678bd0d2358d2198511c3adf50502fdf45597,852,0x756678bd0d2358d2198511c3adf50502fdf45597,85000000000000000,0.085,WETH,2021-08-03 22:20:59,0x7f9010928ac1a57abdfe068bda9e8e9396529dc654db81a61b1a23feb13f3ead
4139-0x1393da76a33d128ec89ab11e77c123d128b3de0d,4139,0x1393da76a33d128ec89ab11e77c123d128b3de0d,20000000000000000,0.02,WETH,2021-07-29 15:46:14,0xe91958856a7c12774f01fdb92bc838f1d257ab3e63e486b2ff1f6a468cf5b91e
3606-0x795cf8ddc20bbb4cfc7eeba127434e1c3cdda92e,3606,0x795cf8ddc20bbb4cfc7eeba127434e1c3cdda92e,600000000000000000,0.6,WETH,2021-07-26 07:37:02,0xfa70c695bd67295ce3bdec767844b29e82b574cd7e0437e8e0667de2117e066f
3724-0x94aaf5ceb457057ac4d1588257988d487272984f,3724,0x94aaf5ceb457057ac4d1588257988d487272984f,200000000000000000,0.2,WETH,2021-07-16 22:40:08,0x546dc657818de73e029b634f0321594053ce5a390a6a8bf1aaf78120de4781c2
3724-0x2ae879b0d89f98bd1b8fadbea8537a8bda5d81ef,3724,0x2ae879b0d89f98bd1b8fadbea8537a8bda5d81ef,150000000000000000,0.15,WETH,2021-07-15 15:38:17,0x078ed5b1a5d46d8c602aa0d3af87774fabf4ede69b1988188878b6395f153fe7
3963-0x3b3525f60eeea4a1ef554df5425912c2a532875d,3963,0x3b3525f60eeea4a1ef554df5425912c2a532875d,1337000000000000000,1.337,LAMP,2021-07-09 21:40:44,0x9f9af87c185a228335666f821868963c17b59397f66c7f4d1ea47381a3c7c14f
3932-0x2cf247ce0f74203a3919c254a008a01d9ac39ea6,3932,0x2cf247ce0f74203a3919c254a008a01d9ac39ea6,10000000000000000,0.01,WETH,2021-07-08 06:47:44,0x2f012c19662b28cdc6e4904697d15b523608abd1198daba6187bc968402e5cf5
3725-0xe07c82a5fd9815f58e9417f236df8c1d4b29a34b,3725,0xe07c82a5fd9815f58e9417f236df8c1d4b29a34b,25000000000000000000,25.0,DAI,2021-07-05 21:28:09,0x7a61b2d1bb761e23878de2832f3dac2182cd3ab83a794b9aa27ad3b78fdeafc9
3883-0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,3883,0x02a6cb87a1f11406895ecf342c6c7d38cfef5cdf,6000000000000000,0.006,WETH,2021-07-02 17:14:50,0x7ae4479543eed81e302a3827f2761651f86e2a4701492ad4f49ba3955a165f40
3883-0xca39063539e71e572f1d2762ebaa61c8dd6d07bc,3883,0xca39063539e71e572f1d2762ebaa61c8dd6d07bc,13000000,13.0,USDC,2021-07-02 16:53:10,0xbe6303cf881c30c31022810df6adfbc36975ceae57dff81e16de2b1868479ce5
